"event","channel","filtering","station","epidistance","station_latitude","station_longitude","Vs_30_value","site_type_binary","groundmotion","amplitude","component","groundmotion_bis","filtering_bis"
"swansea","Bchan","f10Hz","FOEL",131.571,52.8879,-3.2012,760,"Soil","arias_ew_g",1.05e-08,"East-West","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","LLW",120.612,52.8492,-3.665,900,"Rock","arias_ew_g",6.03e-08,"East-West","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","SBD",146.777,50.5653,-4.6856,900,"Rock","arias_ew_g",1.01e-07,"East-West","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","WOL",188.163,51.31,-1.22,500,"Soil","arias_ew_g",4.61e-08,"East-West","Arias intensity (g)","low frequency filtering (10 Hz)"
"dudley","Bchan","f25Hz","HBL2",79.95,52.0509,-3.0365,760,"Soil","arias_ew_g",NA,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","KEY2",82.64,52.879,-1.077,550,"Soil","arias_ew_g",NA,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","SWN",115.65,51.5137,-1.8007,500,"Soil","arias_ew_g",NA,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","LDU",147.5,53.8058,-1.554,1000,"Rock","arias_ew_g",NA,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","WOL",150.2,51.31,-1.22,500,"Soil","arias_ew_g",NA,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","AEU",229.6,52.6202,1.2347,500,"Soil","arias_ew_g",NA,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BBO",255.16,54.7367,-3.2464,500,"Soil","arias_ew_g",NA,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BTA",266.4,54.9057,-2.6844,500,"Soil","arias_ew_g",NA,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BNA",287.43,54.9658,-3.6242,900,"Rock","arias_ew_g",NA,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BHH",293.34,55.0931,-3.2181,500,"Soil","arias_ew_g",NA,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","ESK",317,55.3165,-3.2052,2000,"Rock","arias_ew_g",NA,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","CCA",337,50.1866,-5.2277,845,"Rock","arias_ew_g",NA,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","TFO",2.532,51.1135,1.1409,480,"Soil","arias_ew_g",NA,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","APAE",135.476,52.3006,1.4782,300,"Soil","arias_ew_g",NA,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","CWF",249.562,52.7385,-1.3077,1050,"Rock","arias_ew_g",1.84e-09,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","HLM1",320.795,52.5183,-2.8807,1000,"Rock","arias_ew_g",1.14e-09,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","MCH",305.84,51.9973,-2.9983,900,"Rock","arias_ew_g",5.29e-10,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","STNC",320.292,53.0913,-2.2062,760,"Soil","arias_ew_g",2.95e-09,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","SWN1",212.156,51.5132,-1.8003,503,"Soil","arias_ew_g",3.87e-09,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","WOL",168.65,51.31,-1.22,500,"Soil","arias_ew_g",2.63e-09,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Bchan","f25Hz","ESKII",283.595,55.3167,-3.205,900,"Rock","arias_ew_g",1.12e-08,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","CWF",98.558,52.7385,-1.3077,1050,"Rock","arias_ew_g",1.27e-05,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","EDI",335.945,55.9233,-3.1875,900,"Rock","arias_ew_g",6.96e-09,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","ESK",283.587,55.3165,-3.2052,2000,"Rock","arias_ew_g",2.88e-08,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","GAL1",329.548,54.8663,-4.7113,390,"Soil","arias_ew_g",1.11e-08,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","HLM1",197.485,52.5183,-2.8807,1000,"Rock","arias_ew_g",2.45e-07,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","HPK",105.698,53.9582,-1.6242,760,"Soil","arias_ew_g",2.13e-05,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","MCH1",238.517,51.9973,-2.9983,760,"Soil","arias_ew_g",3.29e-07,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","STNC",129.866,53.0913,-2.2062,760,"Soil","arias_ew_g",3.15e-06,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","SWN1",232.523,51.5132,-1.8003,503,"Soil","arias_ew_g",9.86e-07,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","WLF1",271.089,53.2893,-4.3967,2500,"Rock","arias_ew_g",9.35e-07,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","FOEL",131.571,52.8879,-3.2012,760,"Soil","arias_ew_g",1.64e-08,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","LLW",120.612,52.8492,-3.665,900,"Rock","arias_ew_g",1.29e-07,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","SBD",146.777,50.5653,-4.6856,900,"Rock","arias_ew_g",2.32e-07,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","WOL",188.163,51.31,-1.22,500,"Soil","arias_ew_g",5.85e-08,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","CCA1",201.621,50.1867,-5.2273,845,"Rock","arias_ew_g",4.97e-08,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","CWF",203.162,52.7385,-1.3077,1050,"Rock","arias_ew_g",8.65e-08,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","DYA",148.651,50.4353,-3.931,1050,"Rock","arias_ew_g",3.07e-07,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HLM1",105.624,52.5183,-2.8807,1000,"Rock","arias_ew_g",4.57e-07,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HMNX",307.276,50.8673,0.3363,900,"Rock","arias_ew_g",2.82e-08,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HPK",285.214,53.9582,-1.6242,760,"Soil","arias_ew_g",7.18e-08,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HTL",97.597,50.9943,-4.4848,1000,"Rock","arias_ew_g",2.35e-08,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","KESW",317.409,54.5887,-3.1048,900,"Rock","arias_ew_g",3.4e-09,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","LBWR",230.895,53.4015,-1.7247,900,"Rock","arias_ew_g",8.06e-08,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","LMK",302.498,53.4573,-0.3274,900,"Rock","arias_ew_g",3.56e-08,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","MCH1",62.602,51.9973,-2.9983,760,"Soil","arias_ew_g",1.87e-07,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","MONM",71.175,51.8392,-2.8042,760,"Soil","arias_ew_g",1.14e-06,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","OLDB",89.287,51.6605,-2.5502,180,"Soil","arias_ew_g",3.06e-06,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","RSBS",66.224,51.9528,-4.7448,760,"Soil","arias_ew_g",2.63e-06,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","STNC",183.884,53.0913,-2.2062,760,"Soil","arias_ew_g",2.34e-07,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","STRD",115.098,51.7758,-2.1625,600,"Soil","arias_ew_g",2.28e-06,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","SWN1",143.375,51.5132,-1.8003,503,"Soil","arias_ew_g",5.62e-07,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","TGGS",145.146,50.477,-3.5536,759,"Soil","arias_ew_g",2.12e-07,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","WACR",322.317,52.7246,0.6266,466,"Soil","arias_ew_g",1.29e-08,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","WLF1",173.39,53.2894,-4.3966,2500,"Rock","arias_ew_g",1.45e-07,"East-West","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f10Hz","HBL2",79.95,52.0509,-3.0365,760,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","KEY2",82.64,52.879,-1.077,550,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","SWN",115.65,51.5137,-1.8007,500,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","LDU",147.5,53.8058,-1.554,1000,"Rock","arias_ns_g",NA,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","WOL",150.2,51.31,-1.22,500,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","AEU",229.6,52.6202,1.2347,500,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BBO",255.16,54.7367,-3.2464,500,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BTA",266.4,54.9057,-2.6844,500,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BNA",287.43,54.9658,-3.6242,900,"Rock","arias_ns_g",NA,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BHH",293.34,55.0931,-3.2181,500,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","ESK",317,55.3165,-3.2052,2000,"Rock","arias_ns_g",NA,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","CCA",337,50.1866,-5.2277,845,"Rock","arias_ns_g",NA,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","TFO",2.532,51.1135,1.1409,480,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","APAE",135.476,52.3006,1.4782,300,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","CWF",249.562,52.7385,-1.3077,1050,"Rock","arias_ns_g",7.37e-10,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","HLM1",320.795,52.5183,-2.8807,1000,"Rock","arias_ns_g",7.8e-10,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","MCH",305.84,51.9973,-2.9983,900,"Rock","arias_ns_g",3.82e-10,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","STNC",320.292,53.0913,-2.2062,760,"Soil","arias_ns_g",1.72e-09,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","SWN1",212.156,51.5132,-1.8003,503,"Soil","arias_ns_g",4.71e-09,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","WOL",168.65,51.31,-1.22,500,"Soil","arias_ns_g",2.17e-09,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","CWF",98.558,52.7385,-1.3077,1050,"Rock","arias_ns_g",2.8e-06,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","EDI",335.945,55.9233,-3.1875,900,"Rock","arias_ns_g",7.89e-09,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","ESK",283.587,55.3165,-3.2052,2000,"Rock","arias_ns_g",2.35e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","GAL1",329.548,54.8663,-4.7113,390,"Soil","arias_ns_g",7.1e-09,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","HLM1",197.485,52.5183,-2.8807,1000,"Rock","arias_ns_g",1.21e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","HPK",105.698,53.9582,-1.6242,760,"Soil","arias_ns_g",2.22e-05,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","MCH1",238.517,51.9973,-2.9983,760,"Soil","arias_ns_g",2.11e-07,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","STNC",129.866,53.0913,-2.2062,760,"Soil","arias_ns_g",2.81e-06,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","SWN1",232.523,51.5132,-1.8003,503,"Soil","arias_ns_g",1.21e-06,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","WLF1",271.089,53.2893,-4.3967,2500,"Rock","arias_ns_g",5.78e-07,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Bchan","f10Hz","ESKII",283.595,55.3167,-3.205,900,"Rock","arias_ns_g",1.1e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","CCA1",201.621,50.1867,-5.2273,845,"Rock","arias_ns_g",1.36e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","CWF",203.162,52.7385,-1.3077,1050,"Rock","arias_ns_g",2.46e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","DYA",148.651,50.4353,-3.931,1050,"Rock","arias_ns_g",1.7e-07,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HLM1",105.624,52.5183,-2.8807,1000,"Rock","arias_ns_g",1.99e-07,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HMNX",307.276,50.8673,0.3363,900,"Rock","arias_ns_g",2.08e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HPK",285.214,53.9582,-1.6242,760,"Soil","arias_ns_g",8.21e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HTL",97.597,50.9943,-4.4848,1000,"Rock","arias_ns_g",2.13e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","KESW",317.409,54.5887,-3.1048,900,"Rock","arias_ns_g",2.44e-09,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","LBWR",230.895,53.4015,-1.7247,900,"Rock","arias_ns_g",4.86e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","LMK",302.498,53.4573,-0.3274,900,"Rock","arias_ns_g",4.07e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","MCH1",62.602,51.9973,-2.9983,760,"Soil","arias_ns_g",4.9e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","MONM",71.175,51.8392,-2.8042,760,"Soil","arias_ns_g",3.18e-07,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","OLDB",89.287,51.6605,-2.5502,180,"Soil","arias_ns_g",5.18e-06,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","RSBS",66.224,51.9528,-4.7448,760,"Soil","arias_ns_g",1.37e-07,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","STNC",183.884,53.0913,-2.2062,760,"Soil","arias_ns_g",1.59e-07,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","STRD",115.098,51.7758,-2.1625,600,"Soil","arias_ns_g",1.03e-06,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","SWN1",143.375,51.5132,-1.8003,503,"Soil","arias_ns_g",6.21e-07,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","TGGS",145.146,50.477,-3.5536,759,"Soil","arias_ns_g",1.12e-07,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","WACR",322.317,52.7246,0.6266,466,"Soil","arias_ns_g",8.9e-09,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","WLF1",173.39,53.2894,-4.3966,2500,"Rock","arias_ns_g",4.16e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","FOEL",131.571,52.8879,-3.2012,760,"Soil","arias_ns_g",1.59e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","LLW",120.612,52.8492,-3.665,900,"Rock","arias_ns_g",3.38e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","SBD",146.777,50.5653,-4.6856,900,"Rock","arias_ns_g",1.48e-07,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","WOL",188.163,51.31,-1.22,500,"Soil","arias_ns_g",5.57e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"dudley","Bchan","f25Hz","HBL2",79.95,52.0509,-3.0365,760,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","KEY2",82.64,52.879,-1.077,550,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","SWN",115.65,51.5137,-1.8007,500,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","LDU",147.5,53.8058,-1.554,1000,"Rock","arias_ns_g",NA,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","WOL",150.2,51.31,-1.22,500,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","AEU",229.6,52.6202,1.2347,500,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BBO",255.16,54.7367,-3.2464,500,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BTA",266.4,54.9057,-2.6844,500,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BNA",287.43,54.9658,-3.6242,900,"Rock","arias_ns_g",NA,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BHH",293.34,55.0931,-3.2181,500,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","ESK",317,55.3165,-3.2052,2000,"Rock","arias_ns_g",NA,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","CCA",337,50.1866,-5.2277,845,"Rock","arias_ns_g",NA,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","TFO",2.532,51.1135,1.1409,480,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","APAE",135.476,52.3006,1.4782,300,"Soil","arias_ns_g",NA,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","CWF",249.562,52.7385,-1.3077,1050,"Rock","arias_ns_g",1.36e-09,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","HLM1",320.795,52.5183,-2.8807,1000,"Rock","arias_ns_g",1.06e-09,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","MCH",305.84,51.9973,-2.9983,900,"Rock","arias_ns_g",5.7e-10,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","STNC",320.292,53.0913,-2.2062,760,"Soil","arias_ns_g",2.56e-09,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","SWN1",212.156,51.5132,-1.8003,503,"Soil","arias_ns_g",4.98e-09,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","WOL",168.65,51.31,-1.22,500,"Soil","arias_ns_g",2.59e-09,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Bchan","f25Hz","ESKII",283.595,55.3167,-3.205,900,"Rock","arias_ns_g",1.1e-08,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","CWF",98.558,52.7385,-1.3077,1050,"Rock","arias_ns_g",8.49e-06,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","EDI",335.945,55.9233,-3.1875,900,"Rock","arias_ns_g",9.9e-09,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
