"event","channel","filtering","station","epidistance","station_latitude","station_longitude","Vs_30_value","site_type_binary","groundmotion","amplitude","component","groundmotion_bis","filtering_bis"
"rasen","Bchan","25Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","arias_ns_g",3.12389889281763e-07,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","arias_ns_g",2.79932484724213e-06,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","arias_ns_g",2.21639725664916e-05,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","arias_ns_g",2.11367311380136e-07,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","arias_ns_g",2.80516199782081e-06,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","arias_ns_g",1.20550956928464e-06,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"rasen","Hchan","35Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","arias_ns_g",8.48975514221853e-06,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","arias_ns_g",2.51522091361962e-05,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","arias_ns_g",3.40980711749377e-07,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","arias_ns_g",3.98630339118592e-06,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","arias_ns_g",1.26964694373997e-06,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Bchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","arias_ns_g",2.39737163109737e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","arias_ns_g",8.08012485986785e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","arias_ns_g",4.75028214121599e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","arias_ns_g",1.5652084329159e-07,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","arias_ns_g",6.12390784050144e-07,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Bchan","25Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","arias_ns_g",6.51245381295931e-08,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","arias_ns_g",8.77040950422971e-08,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","arias_ns_g",1.57512867835586e-07,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","arias_ns_g",2.09737228153625e-07,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","arias_ns_g",6.99635810743682e-07,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","arias_ns_g",2.46113702372288e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","arias_ns_g",8.20975674220729e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","arias_ns_g",4.90260897838619e-08,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","arias_ns_g",1.58964935154177e-07,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","arias_ns_g",6.21371908782332e-07,"North-South","Arias intensity (g)","low frequency filtering (10 Hz)"
"swansea","Hchan","35Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","arias_ns_g",7.78200497890255e-08,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","arias_ns_g",9.11385006388026e-08,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","arias_ns_g",1.91964537765991e-07,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","arias_ns_g",2.22809697777698e-07,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","arias_ns_g",7.27674105269311e-07,"North-South","Arias intensity (g)","high frequency filtering (35 Hz)"
"folkestone","Hchan","10Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","arias_ew_m",8.03646629187225e-08,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","arias_ew_m",1.33291146468004e-07,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","arias_ew_m",3.61578788070066e-08,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","arias_ew_m",2.01497228313784e-07,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","arias_ew_m",3.4511560403931e-07,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"folkestone","Hchan","35Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","arias_ew_m",1.76713794327909e-07,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","arias_ew_m",1.62189667124257e-07,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","arias_ew_m",5.08600006292832e-08,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","arias_ew_m",2.83460630265539e-07,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","arias_ew_m",3.71996589286497e-07,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"rasen","Bchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","arias_ew_m",0.00049507673731362,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"rasen","Bchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","arias_ew_m",1.97355468360286e-05,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"rasen","Bchan","25Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","arias_ew_m",0.00097914663692978,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"rasen","Bchan","25Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","arias_ew_m",2.91354351154237e-05,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"rasen","Hchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","arias_ew_m",0.00050555284790799,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","arias_ew_m",0.00161851452366719,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","arias_ew_m",2.01132947230262e-05,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","arias_ew_m",0.00021214152039058,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","arias_ew_m",8.88379678593538e-05,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"rasen","Hchan","35Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","arias_ew_m",0.00122306642724961,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","arias_ew_m",0.00205194405358794,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","arias_ew_m",3.16793514774717e-05,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","arias_ew_m",0.00030276229779551,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","arias_ew_m",9.48282469697202e-05,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Bchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","arias_ew_m",2.21981819803835e-06,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","arias_ew_m",5.99466088807662e-06,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","arias_ew_m",4.12547532423307e-06,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","arias_ew_m",1.66757968538094e-05,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","arias_ew_m",4.39539707403374e-05,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Bchan","25Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","arias_ew_m",6.64442333739847e-06,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","arias_ew_m",6.64805015656378e-06,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","arias_ew_m",1.47734388355415e-05,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","arias_ew_m",2.16238405686278e-05,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","arias_ew_m",5.14630314798747e-05,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Hchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","arias_ew_m",2.27233113174583e-06,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","arias_ew_m",6.09140314072343e-06,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","arias_ew_m",4.28047794291384e-06,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","arias_ew_m",1.66540869059626e-05,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","arias_ew_m",4.45255238911151e-05,"East-West","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Hchan","35Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","arias_ew_m",8.31641869460928e-06,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","arias_ew_m",6.90290479980351e-06,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","arias_ew_m",1.79571480568717e-05,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","arias_ew_m",2.24927379798452e-05,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","arias_ew_m",5.40687443582259e-05,"East-West","Arias intensity (m)","high frequency filtering (35 Hz)"
"folkestone","Hchan","10Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","arias_ns_m",7.08415263232905e-08,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","arias_ns_m",1.69917896181094e-07,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","arias_ns_m",3.67169618531324e-08,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","arias_ns_m",1.65143022753959e-07,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","arias_ns_m",4.52505999251238e-07,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"folkestone","Hchan","35Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","arias_ns_m",1.31181091191087e-07,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","arias_ns_m",1.91700710971284e-07,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","arias_ns_m",5.48220925254132e-08,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","arias_ns_m",2.46672116868594e-07,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","arias_ns_m",4.78564332883346e-07,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"rasen","Bchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","arias_ns_m",0.00026165869146501,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"rasen","Bchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","arias_ns_m",1.99994572552549e-05,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"rasen","Bchan","25Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","arias_ns_m",0.00063180407047349,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"rasen","Bchan","25Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","arias_ns_m",3.00426556794514e-05,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"rasen","Hchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","arias_ns_m",0.00026921214612286,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","arias_ns_m",0.00213151775761645,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","arias_ns_m",2.03272755475044e-05,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","arias_ns_m",0.00026977350713678,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","arias_ns_m",0.000115934318462,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"rasen","Hchan","35Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","arias_ns_m",0.0008164630139821,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","arias_ns_m",0.00241889761667266,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","arias_ns_m",3.27922460613991e-05,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","arias_ns_m",0.0003833643287578,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","arias_ns_m",0.00012210243440639,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Bchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","arias_ns_m",2.30556150886756e-06,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","arias_ns_m",7.77068712339265e-06,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","arias_ns_m",4.56836458686021e-06,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","arias_ns_m",1.5052669638182e-05,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","arias_ns_m",5.88938569964204e-05,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Bchan","25Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","arias_ns_m",6.26305185423582e-06,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","arias_ns_m",8.43453651810437e-06,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","arias_ns_m",1.51480730197362e-05,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","arias_ns_m",2.01705098172963e-05,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","arias_ns_m",6.72842447350402e-05,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Hchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","arias_ns_m",2.36688493195649e-06,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","arias_ns_m",7.89535460271335e-06,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","arias_ns_m",4.71485789144078e-06,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","arias_ns_m",1.5287718891682e-05,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","arias_ns_m",5.97575752126651e-05,"North-South","Arias intensity (m)","low frequency filtering (10 Hz)"
"swansea","Hchan","35Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","arias_ns_m",7.48398408842466e-06,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","arias_ns_m",8.76482462389621e-06,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","arias_ns_m",1.846130335405e-05,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","arias_ns_m",2.14276942437803e-05,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","arias_ns_m",6.99806982925135e-05,"North-South","Arias intensity (m)","high frequency filtering (35 Hz)"
"folkestone","Hchan","10Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","arias_ew_std",53.01,"East-West","Arias STD","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","arias_ew_std",54.26,"East-West","Arias STD","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","arias_ew_std",74.46,"East-West","Arias STD","low frequency filtering (10 Hz)"
